symbol,open,high,low,close,volume,ts
ETHUSDT,3183.21,3204.76,3174.62,3192.44,10559.5651,2024-11-11 00:00:00+00:00
ETHUSDT,3192.44,3221.51,3183.08,3198.83,7761.728,2024-11-11 01:00:00+00:00
ETHUSDT,3198.83,3213.96,3192,3202.28,6190.4399,2024-11-11 02:00:00+00:00
ETHUSDT,3202.28,3202.9,3171.2,3195.24,6822.2397,2024-11-11 03:00:00+00:00
ETHUSDT,3195.24,3196.98,3165.72,3180.23,5743.5653,2024-11-11 04:00:00+00:00
ETHUSDT,3180.23,3184.03,3105.34,3129.98,12279.8591,2024-11-11 05:00:00+00:00
ETHUSDT,3129.98,3149.63,3117.5,3137.64,8847.9629,2024-11-11 06:00:00+00:00
ETHUSDT,3137.64,3146.05,3127.36,3140.08,5668.5739,2024-11-11 07:00:00+00:00
ETHUSDT,3140.08,3152.93,3132.07,3149.21,5122.3324,2024-11-11 08:00:00+00:00
ETHUSDT,3149.21,3185.03,3141.97,3174.39,6739.5115,2024-11-11 09:00:00+00:00
ETHUSDT,3174.39,3211.85,3170.62,3190.96,10165.3283,2024-11-11 10:00:00+00:00
ETHUSDT,3190.96,3204.1,3180.51,3197.63,4660.1454,2024-11-11 11:00:00+00:00
ETHUSDT,3197.63,3208.11,3152.41,3172.65,14918.4302,2024-11-11 12:00:00+00:00
ETHUSDT,3172.65,3176.92,3140.98,3152.19,9453.4236,2024-11-11 13:00:00+00:00
ETHUSDT,3152.19,3189.94,3144.73,3182.8,11007.4289,2024-11-11 14:00:00+00:00
ETHUSDT,3182.8,3256.03,3174.55,3236.42,22242.8938,2024-11-11 15:00:00+00:00
ETHUSDT,3236.42,3311.44,3233.91,3277.36,28650.322,2024-11-11 16:00:00+00:00
ETHUSDT,3277.36,3321.41,3275.4,3294.0,16731.8249,2024-11-11 17:00:00+00:00
ETHUSDT,3294,3328.15,3271.11,3324.25,14215.0671,2024-11-11 18:00:00+00:00
ETHUSDT,3324.25,3345.84,3295.39,3300.38,16026.3494,2024-11-11 19:00:00+00:00
ETHUSDT,3300.38,3367.64,3292.69,3351.44,16918.5306,2024-11-11 20:00:00+00:00
ETHUSDT,3351.44,3365.92,3317.2,3323.48,16759.5235,2024-11-11 21:00:00+00:00
ETHUSDT,3323.48,3342.59,3280.42,3341.8,13720.8432,2024-11-11 22:00:00+00:00
ETHUSDT,3341.8,3387.6,3338.81,3371.6,21865.538,2024-11-11 23:00:00+00:00
ETHUSDT,3371.6,3374.61,3250.29,3342.84,21297.1366,2024-11-12 00:00:00+00:00
ETHUSDT,3342.84,3345.76,3299.01,3317.99,15031.2347,2024-11-12 01:00:00+00:00
ETHUSDT,3317.99,3335.18,3281.97,3307.45,12198.5423,2024-11-12 02:00:00+00:00
ETHUSDT,3307.45,3338.03,3293.08,3335.71,10913.414,2024-11-12 03:00:00+00:00
ETHUSDT,3335.71,3350.79,3315.03,3326.38,11417.0422,2024-11-12 04:00:00+00:00
ETHUSDT,3326.38,3347.69,3316.92,3328.68,9255.0424,2024-11-12 05:00:00+00:00
ETHUSDT,3328.68,3392.6,3322.11,3379.86,18742.3501,2024-11-12 06:00:00+00:00
ETHUSDT,3379.86,3383.47,3348.97,3368.2,11600.5858,2024-11-12 07:00:00+00:00
ETHUSDT,3368.2,3424.17,3361.79,3421.42,13936.4304,2024-11-12 08:00:00+00:00
ETHUSDT,3421.42,3441.8,3348.79,3358.72,23314.9228,2024-11-12 09:00:00+00:00
ETHUSDT,3358.72,3373.21,3210.02,3281.96,36033.9549,2024-11-12 10:00:00+00:00
ETHUSDT,3281.96,3314.01,3259.72,3282.97,17509.9897,2024-11-12 11:00:00+00:00
ETHUSDT,3282.97,3296.58,3225,3252.49,17063.21,2024-11-12 12:00:00+00:00
ETHUSDT,3252.49,3273.8,3208.84,3261.72,19636.5989,2024-11-12 13:00:00+00:00
ETHUSDT,3261.72,3291.42,3230.81,3285.63,18979.7085,2024-11-12 14:00:00+00:00
ETHUSDT,3285.63,3292.5,3250.8,3261.34,13915.6666,2024-11-12 15:00:00+00:00
ETHUSDT,3261.34,3272.2,3210.19,3252.82,17614.9019,2024-11-12 16:00:00+00:00
ETHUSDT,3252.82,3271.63,3226.65,3228.71,9887.3805,2024-11-12 17:00:00+00:00
ETHUSDT,3228.71,3288.18,3226.13,3282.38,6959.6445,2024-11-12 18:00:00+00:00
ETHUSDT,3282.38,3303.68,3271.23,3272.54,9130.489,2024-11-12 19:00:00+00:00
ETHUSDT,3272.54,3304.73,3258.6,3285.91,7162.1259,2024-11-12 20:00:00+00:00
ETHUSDT,3285.91,3291.82,3253.51,3277.94,6513.0414,2024-11-12 21:00:00+00:00
ETHUSDT,3277.94,3291.75,3253.36,3288.32,4688.2818,2024-11-12 22:00:00+00:00
ETHUSDT,3288.32,3288.43,3240.13,3243.97,6041.5569,2024-11-12 23:00:00+00:00
ETHUSDT,3243.97,3267.37,3222.63,3249.27,9274.8199,2024-11-13 00:00:00+00:00
ETHUSDT,3249.27,3285.48,3239.52,3271.01,10270.806,2024-11-13 01:00:00+00:00
ETHUSDT,3271.01,3276.49,3207.46,3251.61,9527.699,2024-11-13 02:00:00+00:00
ETHUSDT,3251.61,3258.02,3202.67,3207.96,7982.9263,2024-11-13 03:00:00+00:00
ETHUSDT,3207.96,3230.2,3150.01,3190.06,16508.0524,2024-11-13 04:00:00+00:00
ETHUSDT,3190.06,3190.06,3132.56,3140.04,11507.4169,2024-11-13 05:00:00+00:00
ETHUSDT,3140.04,3156.28,3117.14,3126.97,9958.1632,2024-11-13 06:00:00+00:00
ETHUSDT,3126.97,3164.05,3126.11,3160.83,7277.4412,2024-11-13 07:00:00+00:00
ETHUSDT,3160.83,3182.3,3144,3158.71,6448.9439,2024-11-13 08:00:00+00:00
ETHUSDT,3158.71,3169.8,3141.97,3161.99,5101.8788,2024-11-13 09:00:00+00:00
