symbol,open,high,low,close,volume,ts
ARBUSDT,0.7295,0.7322,0.7175,0.7187,645303.3749,2024-11-17 00:30:00+00:00
ARBUSDT,0.7187,0.7191,0.711,0.7121,462824.3734,2024-11-17 01:00:00+00:00
ARBUSDT,0.7121,0.7122,0.6858,0.6909,1161181.5315,2024-11-17 01:30:00+00:00
ARBUSDT,0.6909,0.6912,0.6691,0.6763,1735447.4464,2024-11-17 02:00:00+00:00
ARBUSDT,0.6763,0.6832,0.6711,0.6805,504421.8864,2024-11-17 02:30:00+00:00
ARBUSDT,0.6805,0.684,0.675,0.6839,365516.576,2024-11-17 03:00:00+00:00
ARBUSDT,0.6839,0.6932,0.6836,0.6928,349077.2653,2024-11-17 03:30:00+00:00
ARBUSDT,0.6928,0.6951,0.6848,0.6948,417626.7182,2024-11-17 04:00:00+00:00
ARBUSDT,0.6948,0.7025,0.6895,0.6959,541610.8038,2024-11-17 04:30:00+00:00
ARBUSDT,0.6959,0.6981,0.6922,0.6954,296927.8236,2024-11-17 05:00:00+00:00
ARBUSDT,0.6954,0.6972,0.6866,0.6866,283512.7377,2024-11-17 05:30:00+00:00
ARBUSDT,0.6866,0.6965,0.6865,0.6946,183377.1096,2024-11-17 06:00:00+00:00
ARBUSDT,0.6946,0.7078,0.6944,0.705,328161.778,2024-11-17 06:30:00+00:00
ARBUSDT,0.705,0.7054,0.6988,0.7025,314746.3749,2024-11-17 07:00:00+00:00
ARBUSDT,0.7025,0.7084,0.7017,0.7032,456647.2638,2024-11-17 07:30:00+00:00
ARBUSDT,0.7032,0.7179,0.6975,0.7147,612114.2997,2024-11-17 08:00:00+00:00
ARBUSDT,0.7147,0.7149,0.7048,0.707,495194.5374,2024-11-17 08:30:00+00:00
ARBUSDT,0.707,0.7112,0.7013,0.7053,349136.0221,2024-11-17 09:00:00+00:00
ARBUSDT,0.7053,0.7056,0.6948,0.6966,373863.5745,2024-11-17 09:30:00+00:00
ARBUSDT,0.6966,0.6972,0.6899,0.6971,357062.3327,2024-11-17 10:00:00+00:00
ARBUSDT,0.6971,0.6984,0.6898,0.691,241629.3192,2024-11-17 10:30:00+00:00
ARBUSDT,0.691,0.6912,0.6785,0.684,657595.3644,2024-11-17 11:00:00+00:00
ARBUSDT,0.684,0.6865,0.6785,0.6786,375986.3816,2024-11-17 11:30:00+00:00
ARBUSDT,0.6786,0.6876,0.6779,0.6874,297302.8807,2024-11-17 12:00:00+00:00
ARBUSDT,0.6874,0.6913,0.6841,0.6907,207717.8499,2024-11-17 12:30:00+00:00
ARBUSDT,0.6907,0.6907,0.6831,0.6888,210229.839,2024-11-17 13:00:00+00:00
ARBUSDT,0.6888,0.6905,0.6806,0.6893,453547.6894,2024-11-17 13:30:00+00:00
ARBUSDT,0.6893,0.6954,0.6843,0.6848,312829.7334,2024-11-17 14:00:00+00:00
ARBUSDT,0.6848,0.6924,0.682,0.6903,251793.2671,2024-11-17 14:30:00+00:00
ARBUSDT,0.6903,0.691,0.6848,0.6879,233634.1239,2024-11-17 15:00:00+00:00
ARBUSDT,0.6879,0.6899,0.6833,0.6873,254733.6096,2024-11-17 15:30:00+00:00
ARBUSDT,0.6873,0.6912,0.682,0.6883,238100.6897,2024-11-17 16:00:00+00:00
ARBUSDT,0.6883,0.696,0.6876,0.6951,361851.468,2024-11-17 16:30:00+00:00
ARBUSDT,0.6951,0.6964,0.6851,0.6904,341702.3656,2024-11-17 17:00:00+00:00
ARBUSDT,0.6904,0.6943,0.6897,0.6904,254327.6422,2024-11-17 17:30:00+00:00
ARBUSDT,0.6904,0.6914,0.6752,0.6766,444678.1987,2024-11-17 18:00:00+00:00
ARBUSDT,0.6766,0.6793,0.6737,0.6739,288202.9774,2024-11-17 18:30:00+00:00
ARBUSDT,0.6739,0.6772,0.6709,0.6738,225746.5786,2024-11-17 19:00:00+00:00
ARBUSDT,0.6738,0.683,0.6725,0.6812,399219.347,2024-11-17 19:30:00+00:00
ARBUSDT,0.6812,0.6829,0.6705,0.6725,264052.5358,2024-11-17 20:00:00+00:00
ARBUSDT,0.6725,0.6775,0.6716,0.6732,154425.1001,2024-11-17 20:30:00+00:00
ARBUSDT,0.6732,0.6774,0.6704,0.6767,209574.3881,2024-11-17 21:00:00+00:00
ARBUSDT,0.6767,0.6773,0.6642,0.6654,368539.9488,2024-11-17 21:30:00+00:00
ARBUSDT,0.6654,0.6722,0.6594,0.6716,453081.2032,2024-11-17 22:00:00+00:00
ARBUSDT,0.6716,0.6734,0.6665,0.6713,228726.661,2024-11-17 22:30:00+00:00
ARBUSDT,0.6713,0.6721,0.6652,0.6718,268759.6566,2024-11-17 23:00:00+00:00
ARBUSDT,0.6718,0.6743,0.6681,0.6741,121007.3282,2024-11-17 23:30:00+00:00
ARBUSDT,0.6741,0.6785,0.6709,0.6785,218461.5158,2024-11-18 00:00:00+00:00
ARBUSDT,0.6785,0.7018,0.6785,0.6955,961116.1006,2024-11-18 00:30:00+00:00
ARBUSDT,0.6955,0.6969,0.6877,0.6904,614753.0418,2024-11-18 01:00:00+00:00
ARBUSDT,0.6904,0.693,0.6875,0.6884,409599.8684,2024-11-18 01:30:00+00:00
ARBUSDT,0.6884,0.6912,0.6799,0.6804,824688.2654,2024-11-18 02:00:00+00:00
ARBUSDT,0.6804,0.6843,0.6797,0.6809,145408.7407,2024-11-18 02:30:00+00:00
ARBUSDT,0.6809,0.6819,0.6746,0.6758,344398.3725,2024-11-18 03:00:00+00:00
ARBUSDT,0.6758,0.6884,0.6758,0.6884,227851.9938,2024-11-18 03:30:00+00:00
ARBUSDT,0.6884,0.6916,0.6875,0.691,284988.3953,2024-11-18 04:00:00+00:00
ARBUSDT,0.691,0.6915,0.6808,0.682,354105.0538,2024-11-18 04:30:00+00:00
ARBUSDT,0.682,0.6876,0.6798,0.6873,138610.6729,2024-11-18 05:00:00+00:00
ARBUSDT,0.6873,0.6978,0.6846,0.6977,273259.3472,2024-11-18 05:30:00+00:00
ARBUSDT,0.6977,0.7018,0.6945,0.6993,593949.9657,2024-11-18 06:00:00+00:00
ARBUSDT,0.6993,0.7052,0.6975,0.7017,379413.9668,2024-11-18 06:30:00+00:00
ARBUSDT,0.7017,0.7035,0.699,0.7014,305532.1392,2024-11-18 07:00:00+00:00
ARBUSDT,0.7014,0.705,0.699,0.701,184414.4577,2024-11-18 07:30:00+00:00
ARBUSDT,0.701,0.702,0.695,0.699,343980.574,2024-11-18 08:00:00+00:00
ARBUSDT,0.699,0.6991,0.693,0.6946,235019.2127,2024-11-18 08:30:00+00:00
ARBUSDT,0.6946,0.6982,0.6915,0.6959,263635.842,2024-11-18 09:00:00+00:00
ARBUSDT,0.6959,0.6973,0.6867,0.6939,320955.0023,2024-11-18 09:30:00+00:00
ARBUSDT,0.6939,0.7028,0.6938,0.7007,324808.1208,2024-11-18 10:00:00+00:00
ARBUSDT,0.7007,0.7029,0.6992,0.7002,160436.0131,2024-11-18 10:30:00+00:00
ARBUSDT,0.7002,0.7017,0.6897,0.691,387183.3707,2024-11-18 11:00:00+00:00
ARBUSDT,0.691,0.6915,0.6754,0.6779,733108.7606,2024-11-18 11:30:00+00:00
ARBUSDT,0.6779,0.6823,0.672,0.6802,442626.6913,2024-11-18 12:00:00+00:00
ARBUSDT,0.6802,0.6865,0.6795,0.684,232474.8222,2024-11-18 12:30:00+00:00
ARBUSDT,0.684,0.6846,0.6711,0.6763,515550.2107,2024-11-18 13:00:00+00:00
ARBUSDT,0.6763,0.6816,0.6744,0.6762,245525.4015,2024-11-18 13:30:00+00:00
ARBUSDT,0.6762,0.6927,0.6744,0.6908,540165.4455,2024-11-18 14:00:00+00:00
ARBUSDT,0.6908,0.6919,0.6833,0.6897,459940.2315,2024-11-18 14:30:00+00:00
ARBUSDT,0.6897,0.7015,0.6888,0.6978,766726.8301,2024-11-18 15:00:00+00:00
ARBUSDT,0.6978,0.7094,0.6975,0.7056,655362.2988,2024-11-18 15:30:00+00:00
ARBUSDT,0.7056,0.7195,0.7013,0.7163,952901.4351,2024-11-18 16:00:00+00:00
ARBUSDT,0.7163,0.725,0.7145,0.7207,893667.325,2024-11-18 16:30:00+00:00
ARBUSDT,0.7207,0.7209,0.714,0.7182,469758.6447,2024-11-18 17:00:00+00:00
ARBUSDT,0.7182,0.7276,0.7154,0.7254,478234.6657,2024-11-18 17:30:00+00:00
ARBUSDT,0.7254,0.7347,0.7223,0.7305,634187.5549,2024-11-18 18:00:00+00:00
ARBUSDT,0.7305,0.7356,0.7189,0.722,556211.0695,2024-11-18 18:30:00+00:00
ARBUSDT,0.722,0.7221,0.6949,0.7028,880641.047,2024-11-18 19:00:00+00:00
ARBUSDT,0.7028,0.7184,0.6991,0.7071,647738.7778,2024-11-18 19:30:00+00:00
ARBUSDT,0.7071,0.719,0.7025,0.7162,427105.4494,2024-11-18 20:00:00+00:00
ARBUSDT,0.7162,0.7177,0.7018,0.7079,431883.9226,2024-11-18 20:30:00+00:00
ARBUSDT,0.7079,0.7193,0.7073,0.7122,518349.2334,2024-11-18 21:00:00+00:00
ARBUSDT,0.7122,0.7173,0.7087,0.7103,217291.8317,2024-11-18 21:30:00+00:00
ARBUSDT,0.7103,0.7191,0.7102,0.7176,247904.3756,2024-11-18 22:00:00+00:00
ARBUSDT,0.7176,0.7235,0.7164,0.7234,110991.1717,2024-11-18 22:30:00+00:00
ARBUSDT,0.7234,0.7249,0.7111,0.713,237372.0893,2024-11-18 23:00:00+00:00
ARBUSDT,0.713,0.7494,0.7126,0.7381,1350110.1842,2024-11-18 23:30:00+00:00
ARBUSDT,0.7381,0.7557,0.7295,0.7328,1616339.4874,2024-11-19 00:00:00+00:00
ARBUSDT,0.7328,0.7357,0.7259,0.727,384333.3204,2024-11-19 00:30:00+00:00
ARBUSDT,0.727,0.7298,0.7215,0.7217,297777.7361,2024-11-19 01:00:00+00:00
ARBUSDT,0.7217,0.7244,0.7137,0.7138,538202.1866,2024-11-19 01:30:00+00:00
ARBUSDT,0.7138,0.7185,0.7123,0.7164,200824.2199,2024-11-19 02:00:00+00:00
ARBUSDT,0.7164,0.7173,0.7119,0.7135,157765.6597,2024-11-19 02:30:00+00:00
ARBUSDT,0.7135,0.7175,0.7131,0.717,227695.6475,2024-11-19 03:00:00+00:00
ARBUSDT,0.717,0.7178,0.7147,0.7153,85504.3535,2024-11-19 03:30:00+00:00
ARBUSDT,0.7153,0.7181,0.7063,0.7065,283130.0427,2024-11-19 04:00:00+00:00
ARBUSDT,0.7065,0.7104,0.7013,0.7036,186807.7989,2024-11-19 04:30:00+00:00
ARBUSDT,0.7036,0.7079,0.7012,0.7046,268035.771,2024-11-19 05:00:00+00:00
ARBUSDT,0.7046,0.7096,0.7026,0.7095,153336.5505,2024-11-19 05:30:00+00:00
ARBUSDT,0.7095,0.711,0.7053,0.71,196402.9213,2024-11-19 06:00:00+00:00
ARBUSDT,0.71,0.7137,0.7088,0.7119,137596.9176,2024-11-19 06:30:00+00:00
