symbol,open,high,low,close,volume,ts
BTCUSDT,88235.72,88473.69,88186.07,88218.21,150.84721,2024-11-15 03:30:00+00:00
BTCUSDT,88218.21,88242.43,87549.5,87801.41,232.08052,2024-11-15 04:00:00+00:00
BTCUSDT,87801.41,87811.33,87073.39,87454.57,388.39492,2024-11-15 04:30:00+00:00
BTCUSDT,87454.57,87764.7,87276.01,87760.0,203.9437,2024-11-15 05:00:00+00:00
BTCUSDT,87760,87860.46,87574.38,87736.03,155.06723,2024-11-15 05:30:00+00:00
BTCUSDT,87736.03,88079.99,87700,87960.3,172.9271,2024-11-15 06:00:00+00:00
BTCUSDT,87960.3,88182.69,87584.2,88182.68,214.7577,2024-11-15 06:30:00+00:00
BTCUSDT,88182.68,88391.99,88046.31,88246.11,190.72489,2024-11-15 07:00:00+00:00
BTCUSDT,88246.11,88266.92,87588.01,87612.01,376.67116,2024-11-15 07:30:00+00:00
BTCUSDT,87612.01,87778.23,87368.01,87611.68,196.88484,2024-11-15 08:00:00+00:00
BTCUSDT,87611.68,88165.91,87607.68,88082.95,203.46451,2024-11-15 08:30:00+00:00
BTCUSDT,88082.95,89333.33,88025.32,89188.0,482.58583,2024-11-15 09:00:00+00:00
BTCUSDT,89188,89349.99,88900,89188.6,263.1251,2024-11-15 09:30:00+00:00
BTCUSDT,89188.6,89427.45,88945.13,89350.01,230.83132,2024-11-15 10:00:00+00:00
BTCUSDT,89350.01,89449.6,89075,89354.54,177.71723,2024-11-15 10:30:00+00:00
BTCUSDT,89354.54,89526.26,89140.54,89317.29,198.67446,2024-11-15 11:00:00+00:00
BTCUSDT,89317.29,89760,89303.01,89741.24,229.92891,2024-11-15 11:30:00+00:00
BTCUSDT,89741.24,90709.74,89591.55,90284.2,567.08129,2024-11-15 12:00:00+00:00
BTCUSDT,90284.2,90302.87,89644.3,89757.57,280.61902,2024-11-15 12:30:00+00:00
BTCUSDT,89757.57,89999.99,89522.69,89599.86,238.99169,2024-11-15 13:00:00+00:00
BTCUSDT,89599.86,90476,89332.3,90148.0,362.01192,2024-11-15 13:30:00+00:00
BTCUSDT,90148,90195.04,89242.42,89324.67,319.94564,2024-11-15 14:00:00+00:00
BTCUSDT,89324.67,89969.32,88604.64,89107.99,802.67485,2024-11-15 14:30:00+00:00
BTCUSDT,89107.99,89134.73,87764,88238.45,714.80342,2024-11-15 15:00:00+00:00
BTCUSDT,88238.45,88836.98,87800.09,88436.48,534.56433,2024-11-15 15:30:00+00:00
BTCUSDT,88436.48,89699.99,88386.99,89627.99,494.87834,2024-11-15 16:00:00+00:00
BTCUSDT,89627.99,89749.99,88948.71,89375.99,370.01688,2024-11-15 16:30:00+00:00
BTCUSDT,89375.99,89830,89287.35,89560.15,273.9181,2024-11-15 17:00:00+00:00
BTCUSDT,89560.15,89944,89219.38,89484.85,295.21894,2024-11-15 17:30:00+00:00
BTCUSDT,89484.85,89793.49,89297.84,89767.99,230.66798,2024-11-15 18:00:00+00:00
BTCUSDT,89767.99,89810,89214.55,89387.99,195.15749,2024-11-15 18:30:00+00:00
BTCUSDT,89387.99,89723.34,89260,89716.16,174.75858,2024-11-15 19:00:00+00:00
BTCUSDT,89716.16,90844.89,89661.65,90387.97,663.56445,2024-11-15 19:30:00+00:00
BTCUSDT,90387.97,91215.14,90326.41,90878.79,522.22583,2024-11-15 20:00:00+00:00
