symbol,open,high,low,close,volume,ts
SOLUSDT,218.42,218.42,217.3,217.86,7625.74,2024-11-16 11:00:00+00:00
SOLUSDT,217.86,218.93,216.61,218.9,13580.04,2024-11-16 11:30:00+00:00
SOLUSDT,218.9,221.77,216.25,217.57,34092.69,2024-11-16 12:00:00+00:00
SOLUSDT,217.57,221.23,216.95,219.1,24111.92,2024-11-16 12:30:00+00:00
SOLUSDT,219.1,221.15,218.7,220.12,12470.01,2024-11-16 13:00:00+00:00
SOLUSDT,220.12,220.46,217.74,217.9,14604.77,2024-11-16 13:30:00+00:00
SOLUSDT,217.9,219.15,216.86,218.09,13254.63,2024-11-16 14:00:00+00:00
SOLUSDT,218.09,218.1,216.61,217.13,13416.07,2024-11-16 14:30:00+00:00
SOLUSDT,217.13,217.47,214.1,214.19,29463.65,2024-11-16 15:00:00+00:00
SOLUSDT,214.19,215.37,213.82,214.99,20298.43,2024-11-16 15:30:00+00:00
SOLUSDT,214.99,215.77,213.38,215.39,18742.68,2024-11-16 16:00:00+00:00
SOLUSDT,215.39,215.96,213.94,214.42,10612.07,2024-11-16 16:30:00+00:00
SOLUSDT,214.42,215.65,213.7,215.47,10249.66,2024-11-16 17:00:00+00:00
SOLUSDT,215.47,216.28,215.22,215.54,9176.47,2024-11-16 17:30:00+00:00
SOLUSDT,215.54,216.44,215.04,215.92,8416.34,2024-11-16 18:00:00+00:00
SOLUSDT,215.92,216.91,215.92,216.5,8941.92,2024-11-16 18:30:00+00:00
SOLUSDT,216.5,216.99,215.82,216.0,8888.13,2024-11-16 19:00:00+00:00
SOLUSDT,216,216.63,215.9,216.27,4497.54,2024-11-16 19:30:00+00:00
SOLUSDT,216.27,216.92,214.73,214.93,8030.65,2024-11-16 20:00:00+00:00
SOLUSDT,214.93,216.25,214.93,215.33,5278.59,2024-11-16 20:30:00+00:00
SOLUSDT,215.33,216.63,215.03,216.37,5442.87,2024-11-16 21:00:00+00:00
SOLUSDT,216.37,217,216.24,216.98,6732.49,2024-11-16 21:30:00+00:00
