symbol,open,high,low,close,volume,ts
ETHUSDT,3076.38,3090.36,3076.01,3082.92,1494.8078,2024-11-15 03:30:00+00:00
ETHUSDT,3082.92,3082.92,3047.36,3057.92,2124.1427,2024-11-15 04:00:00+00:00
ETHUSDT,3057.92,3058.32,3015.03,3025.96,4622.9588,2024-11-15 04:30:00+00:00
ETHUSDT,3025.96,3051.14,3017.73,3051.14,2493.3245,2024-11-15 05:00:00+00:00
ETHUSDT,3051.14,3059.68,3047.86,3057.16,1811.0002,2024-11-15 05:30:00+00:00
ETHUSDT,3057.16,3073,3056.35,3060.77,1783.0173,2024-11-15 06:00:00+00:00
ETHUSDT,3060.77,3068.99,3044.41,3064.01,1676.895,2024-11-15 06:30:00+00:00
ETHUSDT,3064.01,3073.15,3060.83,3065.49,2692.0458,2024-11-15 07:00:00+00:00
ETHUSDT,3065.49,3067.03,3038.97,3039.49,2420.9991,2024-11-15 07:30:00+00:00
ETHUSDT,3039.49,3045.07,3022.04,3038.03,2366.27,2024-11-15 08:00:00+00:00
ETHUSDT,3038.03,3072.68,3037.48,3069.98,2340.1332,2024-11-15 08:30:00+00:00
ETHUSDT,3069.98,3113.86,3068.77,3103.63,4287.6671,2024-11-15 09:00:00+00:00
ETHUSDT,3103.63,3105.25,3087.07,3096.25,3706.2772,2024-11-15 09:30:00+00:00
ETHUSDT,3096.25,3109.73,3088.48,3106.95,1895.7751,2024-11-15 10:00:00+00:00
ETHUSDT,3106.95,3108.63,3093.87,3100.64,1650.0008,2024-11-15 10:30:00+00:00
ETHUSDT,3100.64,3106,3084.25,3093.17,3210.3593,2024-11-15 11:00:00+00:00
ETHUSDT,3093.17,3105.99,3092.08,3104.29,1588.7998,2024-11-15 11:30:00+00:00
ETHUSDT,3104.29,3131.03,3094.75,3105.41,4676.3589,2024-11-15 12:00:00+00:00
ETHUSDT,3105.41,3106.07,3086.67,3103.91,2808.4536,2024-11-15 12:30:00+00:00
ETHUSDT,3103.91,3114.29,3093.35,3096.35,2421.6939,2024-11-15 13:00:00+00:00
ETHUSDT,3096.35,3108.13,3081.47,3102.84,3352.7394,2024-11-15 13:30:00+00:00
ETHUSDT,3102.84,3107.12,3064.43,3069.45,4476.6681,2024-11-15 14:00:00+00:00
ETHUSDT,3069.45,3086.31,3043.18,3058.66,6963.4957,2024-11-15 14:30:00+00:00
ETHUSDT,3058.66,3061.2,3024.31,3036.97,5798.0058,2024-11-15 15:00:00+00:00
ETHUSDT,3036.97,3038.19,3015.04,3023.43,6909.4982,2024-11-15 15:30:00+00:00
ETHUSDT,3023.43,3049.56,3020.01,3047.79,4125.1579,2024-11-15 16:00:00+00:00
ETHUSDT,3047.79,3049.88,3015.97,3035.0,4742.9602,2024-11-15 16:30:00+00:00
ETHUSDT,3035,3055.74,3033.51,3040.97,2412.8613,2024-11-15 17:00:00+00:00
ETHUSDT,3040.97,3055.39,3031.54,3036.64,2401.2275,2024-11-15 17:30:00+00:00
ETHUSDT,3036.64,3045.75,3023.78,3027.31,3597.4233,2024-11-15 18:00:00+00:00
ETHUSDT,3027.31,3033.49,3017.75,3020.53,3446.981,2024-11-15 18:30:00+00:00
ETHUSDT,3020.53,3035.87,3015.61,3035.86,2635.7116,2024-11-15 19:00:00+00:00
ETHUSDT,3035.86,3059.76,3032.14,3040.34,4111.9369,2024-11-15 19:30:00+00:00
ETHUSDT,3040.34,3080.8,3038.28,3067.16,5286.6745,2024-11-15 20:00:00+00:00
ETHUSDT,3067.16,3091.18,3056.15,3090.14,3598.4184,2024-11-15 20:30:00+00:00
ETHUSDT,3090.14,3100.03,3079.89,3087.12,2669.8233,2024-11-15 21:00:00+00:00
ETHUSDT,3087.12,3097.97,3078.48,3090.58,3915.2913,2024-11-15 21:30:00+00:00
ETHUSDT,3090.58,3106.04,3081.29,3101.33,2483.9855,2024-11-15 22:00:00+00:00
ETHUSDT,3101.33,3120.03,3094.47,3100.18,2925.9028,2024-11-15 22:30:00+00:00
ETHUSDT,3100.18,3111.58,3097.79,3101.5,2476.3414,2024-11-15 23:00:00+00:00
ETHUSDT,3101.5,3103.98,3086.57,3090.0,2131.4387,2024-11-15 23:30:00+00:00
ETHUSDT,3090,3090.4,3072.57,3072.61,2294.3775,2024-11-16 00:00:00+00:00
ETHUSDT,3072.61,3085.79,3071.97,3084.23,1850.7716,2024-11-16 00:30:00+00:00
ETHUSDT,3084.23,3111.47,3081.96,3105.14,2569.8034,2024-11-16 01:00:00+00:00
ETHUSDT,3105.14,3105.99,3092.7,3098.05,2241.2338,2024-11-16 01:30:00+00:00
ETHUSDT,3098.05,3110.5,3094.03,3105.25,1916.2596,2024-11-16 02:00:00+00:00
ETHUSDT,3105.25,3122.75,3104.99,3110.74,2389.2481,2024-11-16 02:30:00+00:00
ETHUSDT,3110.74,3134.08,3108.17,3133.37,2358.9378,2024-11-16 03:00:00+00:00
ETHUSDT,3133.37,3157.09,3124.17,3154.78,3992.4861,2024-11-16 03:30:00+00:00
ETHUSDT,3154.78,3164.99,3138.53,3141.22,2732.1412,2024-11-16 04:00:00+00:00
ETHUSDT,3141.22,3141.63,3126.97,3133.13,1672.1568,2024-11-16 04:30:00+00:00
ETHUSDT,3133.13,3136.99,3124.01,3130.04,2270.9247,2024-11-16 05:00:00+00:00
