symbol,open,high,low,close,volume,ts
SOLUSDT,154.27,155.73,153.76,154.62,24693.47,2024-10-17 00:00:00+00:00
SOLUSDT,154.62,154.78,151.61,152.61,39395.34,2024-10-17 04:00:00+00:00
SOLUSDT,152.61,153.46,151.12,151.31,29057.93,2024-10-17 08:00:00+00:00
SOLUSDT,151.31,153.25,150.84,152.9,41726.34,2024-10-17 12:00:00+00:00
SOLUSDT,152.9,152.92,147.67,149.38,47965.1,2024-10-17 16:00:00+00:00
SOLUSDT,149.38,150.96,149.27,150.5,14730.21,2024-10-17 20:00:00+00:00
SOLUSDT,150.5,153.25,149.62,151.88,27136.97,2024-10-18 00:00:00+00:00
SOLUSDT,151.88,154.22,151.88,153.91,21324.68,2024-10-18 04:00:00+00:00
SOLUSDT,153.91,154.3,152.85,153.0,17727.35,2024-10-18 08:00:00+00:00
SOLUSDT,153,155.23,152.17,154.72,36631.41,2024-10-18 12:00:00+00:00
SOLUSDT,154.72,156.65,153.66,154.83,28153.72,2024-10-18 16:00:00+00:00
SOLUSDT,154.83,155.17,153.78,154.93,11999.06,2024-10-18 20:00:00+00:00
SOLUSDT,154.93,156.05,154.2,154.56,21358.61,2024-10-19 00:00:00+00:00
SOLUSDT,154.56,155.14,154.12,154.56,11359.91,2024-10-19 04:00:00+00:00
SOLUSDT,154.56,155.04,153.63,153.83,16865.68,2024-10-19 08:00:00+00:00
SOLUSDT,153.83,157.5,153.8,156.51,33021.81,2024-10-19 12:00:00+00:00
SOLUSDT,156.51,156.97,155.32,156.38,24537.23,2024-10-19 16:00:00+00:00
SOLUSDT,156.38,159.82,156.14,159.78,37063.27,2024-10-19 20:00:00+00:00
SOLUSDT,159.78,160.59,158.14,159.03,42283.98,2024-10-20 00:00:00+00:00
SOLUSDT,159.03,160.62,158.58,158.78,29004.33,2024-10-20 04:00:00+00:00
SOLUSDT,158.78,159.42,158.39,159.2,13652.76,2024-10-20 08:00:00+00:00
SOLUSDT,159.2,161.49,157.59,160.02,60535.22,2024-10-20 12:00:00+00:00
SOLUSDT,160.02,161.22,159.32,160.38,30462.98,2024-10-20 16:00:00+00:00
SOLUSDT,160.38,167.93,160.14,167.4,100751.26,2024-10-20 20:00:00+00:00
SOLUSDT,167.4,170.1,167.22,169.51,88961.89,2024-10-21 00:00:00+00:00
SOLUSDT,169.51,171.67,168.58,168.63,63436.25,2024-10-21 04:00:00+00:00
SOLUSDT,168.63,169.62,165.73,166.37,72831.01,2024-10-21 08:00:00+00:00
SOLUSDT,166.37,167.07,161.5,165.27,103136.25,2024-10-21 12:00:00+00:00
SOLUSDT,165.27,168.07,163.05,167.8,67073.28,2024-10-21 16:00:00+00:00
SOLUSDT,167.8,168.13,166.06,166.21,39208.52,2024-10-21 20:00:00+00:00
SOLUSDT,166.21,167.9,163.03,166.45,54424.37,2024-10-22 00:00:00+00:00
SOLUSDT,166.45,168.96,166.18,167.1,36606,2024-10-22 04:00:00+00:00
SOLUSDT,167.1,169.2,163.59,167.88,74225.03,2024-10-22 08:00:00+00:00
SOLUSDT,167.88,170.97,164.85,167.8,120270.51,2024-10-22 12:00:00+00:00
SOLUSDT,167.8,169.14,166.02,168.48,44905.47,2024-10-22 16:00:00+00:00
SOLUSDT,168.48,169.2,166.9,167.59,28699.51,2024-10-22 20:00:00+00:00
SOLUSDT,167.59,167.96,164.55,165.5,42082.06,2024-10-23 00:00:00+00:00
SOLUSDT,165.5,166.45,164.35,165.75,37131.43,2024-10-23 04:00:00+00:00
SOLUSDT,165.75,166.92,164.16,166.4,46823.83,2024-10-23 08:00:00+00:00
SOLUSDT,166.4,169.44,164.98,168.13,90575.43,2024-10-23 12:00:00+00:00
SOLUSDT,168.13,173.71,164.73,173.01,138793.75,2024-10-23 16:00:00+00:00
SOLUSDT,173.01,174.26,170.04,170.84,52827.47,2024-10-23 20:00:00+00:00
SOLUSDT,170.84,175.02,170.5,174.14,66221.73,2024-10-24 00:00:00+00:00
SOLUSDT,174.14,175.25,172.78,173.56,42065.77,2024-10-24 04:00:00+00:00
SOLUSDT,173.56,174.37,171.01,173.85,56950.86,2024-10-24 08:00:00+00:00
SOLUSDT,173.85,177.14,173.72,175.44,90491.8,2024-10-24 12:00:00+00:00
SOLUSDT,175.44,177.64,174.69,177.4,48463,2024-10-24 16:00:00+00:00
SOLUSDT,177.4,179.27,176.49,177.19,43751.85,2024-10-24 20:00:00+00:00
SOLUSDT,177.19,177.47,174.38,174.7,41994.26,2024-10-25 00:00:00+00:00
SOLUSDT,174.7,175.06,171.51,171.89,54871.19,2024-10-25 04:00:00+00:00
SOLUSDT,171.89,174.14,170.8,173.65,66487.18,2024-10-25 08:00:00+00:00
SOLUSDT,173.65,177.59,171.28,172.43,91919.95,2024-10-25 12:00:00+00:00
SOLUSDT,172.43,173.04,165.2,167.95,126059.92,2024-10-25 16:00:00+00:00
SOLUSDT,167.95,168.83,159.35,164.95,130097.96,2024-10-25 20:00:00+00:00
SOLUSDT,164.95,165.91,162.46,165.63,69063.14,2024-10-26 00:00:00+00:00
SOLUSDT,165.63,169.15,165.33,167.33,54118.28,2024-10-26 04:00:00+00:00
SOLUSDT,167.33,170.29,167.33,168.65,37747.69,2024-10-26 08:00:00+00:00
SOLUSDT,168.65,169.47,167.3,168.63,39195.04,2024-10-26 12:00:00+00:00
SOLUSDT,168.63,172.29,168.36,171.52,36884.23,2024-10-26 16:00:00+00:00
SOLUSDT,171.52,173.24,170.65,170.88,30943.08,2024-10-26 20:00:00+00:00
SOLUSDT,170.88,173.21,170.26,172.14,28896.03,2024-10-27 00:00:00+00:00
SOLUSDT,172.14,173.52,171.67,173.27,22167.35,2024-10-27 04:00:00+00:00
SOLUSDT,173.27,175.53,173.17,174.02,42382.1,2024-10-27 08:00:00+00:00
SOLUSDT,174.02,177.05,174.02,175.77,53661.99,2024-10-27 12:00:00+00:00
SOLUSDT,175.77,177.76,174.74,177.21,52320.51,2024-10-27 16:00:00+00:00
SOLUSDT,177.21,178.27,176.61,176.8,29024.05,2024-10-27 20:00:00+00:00
SOLUSDT,176.8,177.19,174.84,175.74,37029.88,2024-10-28 00:00:00+00:00
SOLUSDT,175.74,176.74,173.14,175.69,51670.18,2024-10-28 04:00:00+00:00
SOLUSDT,175.69,178.58,175.63,176.95,44131.18,2024-10-28 08:00:00+00:00
SOLUSDT,176.95,177.94,173.3,173.43,86010.11,2024-10-28 12:00:00+00:00
SOLUSDT,173.43,178.03,172.47,176.38,67501.69,2024-10-28 16:00:00+00:00
