symbol,open,high,low,close,volume,ts
SOLUSDT,237.86,238.69,236.22,236.78,17411.16,2024-11-17 05:15:00+00:00
SOLUSDT,236.78,237.17,234.27,234.53,21026.43,2024-11-17 05:30:00+00:00
SOLUSDT,234.53,237.89,234.53,236.6,12862.74,2024-11-17 05:45:00+00:00
SOLUSDT,236.6,237.68,235.64,237.6,13391.02,2024-11-17 06:00:00+00:00
SOLUSDT,237.6,238.88,236.28,237.59,14978.02,2024-11-17 06:15:00+00:00
SOLUSDT,237.59,238.97,236.67,238.83,12571.69,2024-11-17 06:30:00+00:00
SOLUSDT,238.83,239.87,237.66,239.46,19015.43,2024-11-17 06:45:00+00:00
SOLUSDT,239.46,239.78,237,237.0,11972.72,2024-11-17 07:00:00+00:00
SOLUSDT,237,237.8,236.5,237.46,10091.82,2024-11-17 07:15:00+00:00
SOLUSDT,237.46,238.58,237.08,238.23,7844.67,2024-11-17 07:30:00+00:00
SOLUSDT,238.23,238.27,236.7,237.23,8943.17,2024-11-17 07:45:00+00:00
SOLUSDT,237.23,238.88,237.22,237.77,12515.17,2024-11-17 08:00:00+00:00
SOLUSDT,237.77,238.58,237.55,238.5,7576.78,2024-11-17 08:15:00+00:00
SOLUSDT,238.5,242.06,238.29,239.41,26338.74,2024-11-17 08:30:00+00:00
SOLUSDT,239.41,239.73,237.84,237.95,20841.65,2024-11-17 08:45:00+00:00
SOLUSDT,237.95,238.7,236.41,236.62,13316.47,2024-11-17 09:00:00+00:00
SOLUSDT,236.62,237.33,235.76,237.14,11646.09,2024-11-17 09:15:00+00:00
SOLUSDT,237.14,237.98,236.78,237.23,6208.24,2024-11-17 09:30:00+00:00
SOLUSDT,237.23,238.45,236.42,238.14,6666.92,2024-11-17 09:45:00+00:00
SOLUSDT,238.14,238.56,237.45,237.95,5200.17,2024-11-17 10:00:00+00:00
SOLUSDT,237.95,239.43,237.5,238.82,7866.69,2024-11-17 10:15:00+00:00
