symbol,open,high,low,close,volume,ts
ARBUSDT,0.4814,0.4848,0.4788,0.4834,565142.7969,2024-11-05 08:00:00+00:00
ARBUSDT,0.4834,0.496,0.4808,0.4876,1718651.6991,2024-11-05 12:00:00+00:00
ARBUSDT,0.4876,0.4965,0.4813,0.4833,1090318.5346,2024-11-05 16:00:00+00:00
ARBUSDT,0.4833,0.4933,0.4818,0.4905,790744.9592,2024-11-05 20:00:00+00:00
ARBUSDT,0.4905,0.5256,0.4905,0.5197,5598327.4858,2024-11-06 00:00:00+00:00
ARBUSDT,0.5197,0.5341,0.5137,0.5231,4407685.4767,2024-11-06 04:00:00+00:00
ARBUSDT,0.5231,0.5312,0.5131,0.5296,2728201.6986,2024-11-06 08:00:00+00:00
ARBUSDT,0.5296,0.5335,0.5158,0.522,2528021.2804,2024-11-06 12:00:00+00:00
ARBUSDT,0.522,0.5366,0.5216,0.5361,1885281.7028,2024-11-06 16:00:00+00:00
ARBUSDT,0.5361,0.5563,0.5337,0.5486,1861135.7166,2024-11-06 20:00:00+00:00
ARBUSDT,0.5486,0.5936,0.5457,0.5777,5049240.6291,2024-11-07 00:00:00+00:00
ARBUSDT,0.5777,0.5788,0.5588,0.5663,2210592.2263,2024-11-07 04:00:00+00:00
ARBUSDT,0.5663,0.5831,0.5659,0.5714,2585343.6129,2024-11-07 08:00:00+00:00
ARBUSDT,0.5714,0.583,0.5623,0.5757,3091294.1306,2024-11-07 12:00:00+00:00
ARBUSDT,0.5757,0.5849,0.569,0.5848,3220422.7605,2024-11-07 16:00:00+00:00
ARBUSDT,0.5848,0.5912,0.5743,0.5807,2214372.3394,2024-11-07 20:00:00+00:00
ARBUSDT,0.5807,0.5936,0.5712,0.5746,1954050.1486,2024-11-08 00:00:00+00:00
ARBUSDT,0.5746,0.5788,0.5665,0.5725,1121352.9927,2024-11-08 04:00:00+00:00
ARBUSDT,0.5725,0.5746,0.5667,0.5721,1027520.0977,2024-11-08 08:00:00+00:00
ARBUSDT,0.5721,0.5876,0.5721,0.5851,2839298.831,2024-11-08 12:00:00+00:00
ARBUSDT,0.5851,0.5972,0.5687,0.5917,4397121.9421,2024-11-08 16:00:00+00:00
ARBUSDT,0.5917,0.5983,0.5848,0.5915,1825104.5564,2024-11-08 20:00:00+00:00
ARBUSDT,0.5915,0.5989,0.579,0.5811,1591108.2839,2024-11-09 00:00:00+00:00
ARBUSDT,0.5811,0.6186,0.5803,0.6016,3402903.7848,2024-11-09 04:00:00+00:00
ARBUSDT,0.6016,0.6146,0.6011,0.6141,1717865.2607,2024-11-09 08:00:00+00:00
ARBUSDT,0.6141,0.6155,0.5944,0.5988,2822792.7151,2024-11-09 12:00:00+00:00
ARBUSDT,0.5988,0.5998,0.5834,0.5931,1628162.4236,2024-11-09 16:00:00+00:00
ARBUSDT,0.5931,0.6243,0.5918,0.6198,2257405.5293,2024-11-09 20:00:00+00:00
ARBUSDT,0.6198,0.6202,0.6049,0.6151,2239604.0351,2024-11-10 00:00:00+00:00
ARBUSDT,0.6151,0.6329,0.6136,0.6223,3995670.1928,2024-11-10 04:00:00+00:00
ARBUSDT,0.6223,0.6497,0.6207,0.646,3344925.2106,2024-11-10 08:00:00+00:00
ARBUSDT,0.646,0.6495,0.6305,0.6444,7055306.6956,2024-11-10 12:00:00+00:00
ARBUSDT,0.6444,0.6554,0.6256,0.6321,6194883.9462,2024-11-10 16:00:00+00:00
ARBUSDT,0.6321,0.636,0.5958,0.6287,6014708.9111,2024-11-10 20:00:00+00:00
ARBUSDT,0.6287,0.6545,0.6247,0.6488,3791751.5834,2024-11-11 00:00:00+00:00
ARBUSDT,0.6488,0.6496,0.6102,0.6232,4559376.0033,2024-11-11 04:00:00+00:00
ARBUSDT,0.6232,0.6368,0.6204,0.6364,2871674.2883,2024-11-11 08:00:00+00:00
ARBUSDT,0.6364,0.6407,0.6186,0.6345,5046093.3219,2024-11-11 12:00:00+00:00
ARBUSDT,0.6345,0.6608,0.6336,0.6509,4959954.5934,2024-11-11 16:00:00+00:00
ARBUSDT,0.6509,0.6719,0.6426,0.6713,4968372.2338,2024-11-11 20:00:00+00:00
ARBUSDT,0.6713,0.6721,0.6458,0.6659,6541152.5711,2024-11-12 00:00:00+00:00
ARBUSDT,0.6659,0.6809,0.6555,0.6683,4466378.7038,2024-11-12 04:00:00+00:00
ARBUSDT,0.6683,0.6892,0.6035,0.6336,12221679.3598,2024-11-12 08:00:00+00:00
ARBUSDT,0.6336,0.6385,0.604,0.6229,8567703.488,2024-11-12 12:00:00+00:00
ARBUSDT,0.6229,0.632,0.6062,0.6266,2922873.0748,2024-11-12 16:00:00+00:00
ARBUSDT,0.6266,0.6429,0.6187,0.63,2012781.5756,2024-11-12 20:00:00+00:00
ARBUSDT,0.63,0.6372,0.5985,0.5986,4014167.4655,2024-11-13 00:00:00+00:00
ARBUSDT,0.5986,0.6077,0.571,0.5856,4922847.4349,2024-11-13 04:00:00+00:00
ARBUSDT,0.5856,0.5984,0.5755,0.5919,2351058.457,2024-11-13 08:00:00+00:00
ARBUSDT,0.5919,0.6393,0.5842,0.6343,8456156.0477,2024-11-13 12:00:00+00:00
ARBUSDT,0.6343,0.6441,0.6065,0.6088,6084832.5739,2024-11-13 16:00:00+00:00
ARBUSDT,0.6088,0.6156,0.5924,0.612,3540854.2481,2024-11-13 20:00:00+00:00
ARBUSDT,0.612,0.6214,0.6036,0.6189,2871908.327,2024-11-14 00:00:00+00:00
ARBUSDT,0.6189,0.6359,0.6144,0.6267,2407505.7451,2024-11-14 04:00:00+00:00
