symbol,open,high,low,close,volume,ts
BTCUSDT,90776,90803.7,90600.02,90637.15,44.59959,2024-11-17 05:15:00+00:00
BTCUSDT,90637.15,90671.35,90374.45,90418.48,56.56187,2024-11-17 05:30:00+00:00
BTCUSDT,90418.48,90600,90418.48,90470.12,44.73933,2024-11-17 05:45:00+00:00
BTCUSDT,90470.12,90515.16,90369.73,90416.05,34.29493,2024-11-17 06:00:00+00:00
BTCUSDT,90416.05,90603.24,90409.71,90555.45,27.25481,2024-11-17 06:15:00+00:00
BTCUSDT,90555.45,90769.99,90519.98,90769.99,38.01017,2024-11-17 06:30:00+00:00
BTCUSDT,90769.99,90769.99,90584,90656.0,45.51153,2024-11-17 06:45:00+00:00
BTCUSDT,90656,90666.67,90368,90376.0,59.13454,2024-11-17 07:00:00+00:00
BTCUSDT,90376,90547.77,90368.13,90508.75,33.46544,2024-11-17 07:15:00+00:00
BTCUSDT,90508.75,90643.98,90490.73,90643.98,41.68859,2024-11-17 07:30:00+00:00
BTCUSDT,90643.98,90643.98,90485.75,90550.8,48.12598,2024-11-17 07:45:00+00:00
BTCUSDT,90550.8,90795.99,90478.99,90688.0,79.08865,2024-11-17 08:00:00+00:00
BTCUSDT,90688,90740,90509.99,90607.99,72.16714,2024-11-17 08:15:00+00:00
BTCUSDT,90607.99,90838.31,90548.7,90746.97,77.21608,2024-11-17 08:30:00+00:00
BTCUSDT,90746.97,91050.01,90746.97,90969.7,119.93277,2024-11-17 08:45:00+00:00
BTCUSDT,90969.7,91449.99,90968.81,91249.47,171.81937,2024-11-17 09:00:00+00:00
BTCUSDT,91249.47,91324.89,91115.38,91115.39,73.00845,2024-11-17 09:15:00+00:00
BTCUSDT,91115.39,91276.58,91030.3,91256.0,74.88052,2024-11-17 09:30:00+00:00
BTCUSDT,91256,91322.79,91080,91295.23,59.64608,2024-11-17 09:45:00+00:00
BTCUSDT,91295.23,91330.88,91140.21,91219.75,56.48347,2024-11-17 10:00:00+00:00
BTCUSDT,91219.75,91235.27,91080.01,91128.01,36.58313,2024-11-17 10:15:00+00:00
BTCUSDT,91128.01,91148,91014.89,91027.81,30.45189,2024-11-17 10:30:00+00:00
BTCUSDT,91027.81,91143.8,90900,91056.0,50.58818,2024-11-17 10:45:00+00:00
BTCUSDT,91056,91076,90556.18,90707.25,132.76284,2024-11-17 11:00:00+00:00
BTCUSDT,90707.25,90799.98,90588.22,90720.0,74.41507,2024-11-17 11:15:00+00:00
BTCUSDT,90720,90800,90564.99,90672.0,89.28214,2024-11-17 11:30:00+00:00
BTCUSDT,90672,90832,90515.34,90689.95,78.47949,2024-11-17 11:45:00+00:00
BTCUSDT,90689.95,90939.4,90632,90833.58,72.33913,2024-11-17 12:00:00+00:00
BTCUSDT,90833.58,90979.99,90741.1,90846.4,56.67204,2024-11-17 12:15:00+00:00
BTCUSDT,90846.4,90989.8,90788,90989.79,38.67163,2024-11-17 12:30:00+00:00
BTCUSDT,90989.79,91189.88,90960,91080.66,85.4553,2024-11-17 12:45:00+00:00
BTCUSDT,91080.66,91109.72,90833.94,90873.97,62.73479,2024-11-17 13:00:00+00:00
BTCUSDT,90873.97,90873.98,90658.51,90744.02,68.53952,2024-11-17 13:15:00+00:00
BTCUSDT,90744.02,90831.75,90318.48,90463.13,149.58968,2024-11-17 13:30:00+00:00
BTCUSDT,90463.13,90636,90412.82,90504.01,72.89132,2024-11-17 13:45:00+00:00
BTCUSDT,90504.01,90765.96,90486,90678.96,57.22943,2024-11-17 14:00:00+00:00
BTCUSDT,90678.96,90708,90100,90100.0,92.53615,2024-11-17 14:15:00+00:00
BTCUSDT,90100,90343.43,89925.91,90279.98,209.76825,2024-11-17 14:30:00+00:00
BTCUSDT,90279.98,90357.14,90218.56,90307.9,48.2615,2024-11-17 14:45:00+00:00
BTCUSDT,90307.9,90472,90114.5,90402.01,87.67045,2024-11-17 15:00:00+00:00
BTCUSDT,90402.01,90440,90309.55,90371.99,39.81858,2024-11-17 15:15:00+00:00
BTCUSDT,90371.99,90587.99,90293.87,90472.0,57.22059,2024-11-17 15:30:00+00:00
BTCUSDT,90472,90572,90235.92,90260.0,45.29895,2024-11-17 15:45:00+00:00
BTCUSDT,90260,90403.99,90076.29,90160.01,68.99268,2024-11-17 16:00:00+00:00
BTCUSDT,90160.01,90372,90122.77,90336.83,41.76707,2024-11-17 16:15:00+00:00
BTCUSDT,90336.83,90408,90216,90263.27,49.23717,2024-11-17 16:30:00+00:00
BTCUSDT,90263.27,90523.45,90256.79,90446.92,59.52998,2024-11-17 16:45:00+00:00
BTCUSDT,90446.92,90446.92,90282.82,90282.83,58.93265,2024-11-17 17:00:00+00:00
BTCUSDT,90282.83,90590.98,90150.23,90457.64,71.89251,2024-11-17 17:15:00+00:00
BTCUSDT,90457.64,90636,90392,90491.64,65.17148,2024-11-17 17:30:00+00:00
BTCUSDT,90491.64,90618.01,90447.85,90576.42,28.17616,2024-11-17 17:45:00+00:00
BTCUSDT,90576.42,90616.78,90224,90304.8,40.49218,2024-11-17 18:00:00+00:00
BTCUSDT,90304.8,90304.81,89962,90045.31,73.79833,2024-11-17 18:15:00+00:00
BTCUSDT,90045.31,90175.83,89837.35,90108.01,102.92671,2024-11-17 18:30:00+00:00
BTCUSDT,90108.01,90166.3,89933.87,89950.0,47.99369,2024-11-17 18:45:00+00:00
BTCUSDT,89950,90039.88,89765.36,89868.0,87.50717,2024-11-17 19:00:00+00:00
BTCUSDT,89868,89917.62,89683.58,89895.76,63.3601,2024-11-17 19:15:00+00:00
BTCUSDT,89895.76,90120,89832.68,90120.0,47.8316,2024-11-17 19:30:00+00:00
BTCUSDT,90120,90140,90020,90043.99,51.28111,2024-11-17 19:45:00+00:00
BTCUSDT,90043.99,90212.13,90000,90156.02,43.89391,2024-11-17 20:00:00+00:00
BTCUSDT,90156.02,90181.82,89500.02,89668.0,107.7919,2024-11-17 20:15:00+00:00
BTCUSDT,89668,89820,89575.25,89742.01,91.59546,2024-11-17 20:30:00+00:00
BTCUSDT,89742.01,89742.01,89562.01,89636.0,53.64226,2024-11-17 20:45:00+00:00
BTCUSDT,89636,89691,89468,89480.26,58.99997,2024-11-17 21:00:00+00:00
BTCUSDT,89480.26,89748.01,89219.99,89640.01,131.14195,2024-11-17 21:15:00+00:00
BTCUSDT,89640.01,89675.99,89333.33,89430.24,68.30944,2024-11-17 21:30:00+00:00
BTCUSDT,89430.24,89474.94,89002.08,89128.01,104.24103,2024-11-17 21:45:00+00:00
BTCUSDT,89128.01,89376.92,88722,89375.99,245.71268,2024-11-17 22:00:00+00:00
BTCUSDT,89375.99,89647.84,89366.69,89512.02,103.56715,2024-11-17 22:15:00+00:00
BTCUSDT,89512.02,89556.19,89279.99,89303.33,53.43531,2024-11-17 22:30:00+00:00
BTCUSDT,89303.33,89595.07,89303.31,89569.38,43.2876,2024-11-17 22:45:00+00:00
BTCUSDT,89569.38,89750,89325.68,89475.99,110.77989,2024-11-17 23:00:00+00:00
BTCUSDT,89475.99,89750,89345,89688.42,86.22176,2024-11-17 23:15:00+00:00
BTCUSDT,89688.42,89815.77,89526.51,89699.99,68.68075,2024-11-17 23:30:00+00:00
BTCUSDT,89699.99,89863.99,89649.8,89848.0,45.88193,2024-11-17 23:45:00+00:00
BTCUSDT,89848,89965.02,89617.97,89803.99,72.67352,2024-11-18 00:00:00+00:00
BTCUSDT,89803.99,89923.57,89660,89923.56,43.02821,2024-11-18 00:15:00+00:00
BTCUSDT,89923.56,90116.51,89836,90050.02,75.43088,2024-11-18 00:30:00+00:00
BTCUSDT,90050.02,90096.26,89852,89940.0,53.20421,2024-11-18 00:45:00+00:00
BTCUSDT,89940,90169.02,89894.38,90148.0,43.07342,2024-11-18 01:00:00+00:00
BTCUSDT,90148,90572.66,90090.79,90572.65,84.2555,2024-11-18 01:15:00+00:00
BTCUSDT,90572.65,90912.62,90572.65,90701.1,145.41229,2024-11-18 01:30:00+00:00
BTCUSDT,90701.1,90935.44,90584.91,90735.83,71.79043,2024-11-18 01:45:00+00:00
BTCUSDT,90735.83,90843.9,90500,90572.0,107.97801,2024-11-18 02:00:00+00:00
BTCUSDT,90572,90600,90405.01,90468.57,50.0663,2024-11-18 02:15:00+00:00
BTCUSDT,90468.57,90632.39,90468.56,90606.06,42.02554,2024-11-18 02:30:00+00:00
BTCUSDT,90606.06,90756.06,90470.83,90493.88,40.75057,2024-11-18 02:45:00+00:00
BTCUSDT,90493.88,90536,90300,90387.54,56.35487,2024-11-18 03:00:00+00:00
BTCUSDT,90387.54,90484.85,90303.96,90364.74,66.82808,2024-11-18 03:15:00+00:00
BTCUSDT,90364.74,90567.28,90363.73,90448.36,38.77635,2024-11-18 03:30:00+00:00
BTCUSDT,90448.36,90676.92,90442.14,90668.58,49.49528,2024-11-18 03:45:00+00:00
BTCUSDT,90668.58,90700,90540,90540.0,45.97746,2024-11-18 04:00:00+00:00
BTCUSDT,90540,90592.01,90500,90548.0,29.08546,2024-11-18 04:15:00+00:00
BTCUSDT,90548,90596.59,90481.97,90559.99,35.344,2024-11-18 04:30:00+00:00
BTCUSDT,90559.99,90560,90438.85,90441.3,32.92478,2024-11-18 04:45:00+00:00
BTCUSDT,90441.3,90588,90441.29,90508.0,55.25161,2024-11-18 05:00:00+00:00
BTCUSDT,90508,90809.36,90462,90809.36,46.7555,2024-11-18 05:15:00+00:00
BTCUSDT,90809.36,90809.36,90604,90655.99,47.91613,2024-11-18 05:30:00+00:00
BTCUSDT,90655.99,90677.75,90575.76,90615.72,48.0762,2024-11-18 05:45:00+00:00
BTCUSDT,90615.72,90800,90615.71,90735.99,66.20543,2024-11-18 06:00:00+00:00
BTCUSDT,90735.99,91123.82,90704,90947.39,154.69923,2024-11-18 06:15:00+00:00
BTCUSDT,90947.39,91407.68,90928,91352.72,207.40917,2024-11-18 06:30:00+00:00
BTCUSDT,91352.72,92079.3,91224,92061.84,433.70432,2024-11-18 06:45:00+00:00
BTCUSDT,92061.84,92243,91680.38,91926.93,347.97318,2024-11-18 07:00:00+00:00
BTCUSDT,91926.93,91926.93,91502.02,91516.0,175.73898,2024-11-18 07:15:00+00:00
BTCUSDT,91516,91848.53,91415.79,91807.12,145.37648,2024-11-18 07:30:00+00:00
BTCUSDT,91807.12,91916,91705.98,91719.9,86.06308,2024-11-18 07:45:00+00:00
BTCUSDT,91719.9,92041.7,91567.78,92034.78,118.58689,2024-11-18 08:00:00+00:00
BTCUSDT,92034.78,92141.12,91884,91888.0,120.92803,2024-11-18 08:15:00+00:00
BTCUSDT,91888,91900,91637.11,91824.04,88.69277,2024-11-18 08:30:00+00:00
BTCUSDT,91824.04,91963.75,91780.87,91810.6,70.12535,2024-11-18 08:45:00+00:00
BTCUSDT,91810.6,91878.09,91655.88,91728.73,68.29128,2024-11-18 09:00:00+00:00
BTCUSDT,91728.73,92125,91728.72,92104.01,123.01638,2024-11-18 09:15:00+00:00
BTCUSDT,92104.01,92211.99,91710.63,91801.2,110.697,2024-11-18 09:30:00+00:00
BTCUSDT,91801.2,91940,91640,91718.68,85.81581,2024-11-18 09:45:00+00:00
BTCUSDT,91718.68,91996,91708.26,91765.84,93.89786,2024-11-18 10:00:00+00:00
BTCUSDT,91765.84,91988.28,91680,91912.59,88.53567,2024-11-18 10:15:00+00:00
BTCUSDT,91912.59,92016,91885.85,91934.83,77.87371,2024-11-18 10:30:00+00:00
