symbol,open,high,low,close,volume,ts
ETHUSDT,2611.14,2645.25,2610.35,2640.8,6518.9716,2024-10-17 00:00:00+00:00
ETHUSDT,2640.8,2648.17,2618.99,2628.5,5045.8581,2024-10-17 04:00:00+00:00
ETHUSDT,2628.5,2630.4,2596.48,2598.01,5912.0492,2024-10-17 08:00:00+00:00
ETHUSDT,2598.01,2632.72,2583.95,2630.81,8180.2627,2024-10-17 12:00:00+00:00
ETHUSDT,2630.81,2631.39,2575.96,2595.5,5856.1922,2024-10-17 16:00:00+00:00
ETHUSDT,2595.5,2614.87,2594.79,2605.62,2639.6302,2024-10-17 20:00:00+00:00
ETHUSDT,2605.62,2651.62,2596.52,2610.01,8406.2261,2024-10-18 00:00:00+00:00
ETHUSDT,2610.01,2645.55,2608.82,2644.5,6299.6925,2024-10-18 04:00:00+00:00
ETHUSDT,2644.5,2650.03,2620.97,2621.98,5137.7947,2024-10-18 08:00:00+00:00
ETHUSDT,2621.98,2663.23,2612.2,2653.03,11397.3933,2024-10-18 12:00:00+00:00
ETHUSDT,2653.03,2675.47,2629.54,2651.31,9079.8232,2024-10-18 16:00:00+00:00
ETHUSDT,2651.31,2652.06,2633.63,2642.17,3547.6441,2024-10-18 20:00:00+00:00
ETHUSDT,2642.17,2663.39,2635.22,2646.44,3690.719,2024-10-19 00:00:00+00:00
ETHUSDT,2646.44,2651,2638.01,2641.06,2455.6206,2024-10-19 04:00:00+00:00
ETHUSDT,2641.06,2648.6,2631.23,2631.27,2947.5621,2024-10-19 08:00:00+00:00
ETHUSDT,2631.27,2654.44,2631.19,2645.67,3337.0184,2024-10-19 12:00:00+00:00
ETHUSDT,2645.67,2646.53,2637,2641.34,2194.0634,2024-10-19 16:00:00+00:00
ETHUSDT,2641.34,2655.46,2640.89,2648.2,2206.3117,2024-10-19 20:00:00+00:00
ETHUSDT,2648.2,2653.59,2635.54,2640.25,2887.7809,2024-10-20 00:00:00+00:00
ETHUSDT,2640.25,2651.79,2638.46,2646.09,2740.6521,2024-10-20 04:00:00+00:00
ETHUSDT,2646.09,2651.47,2643.1,2649.49,2387.4111,2024-10-20 08:00:00+00:00
ETHUSDT,2649.49,2720.6,2642.04,2706.58,17169.8362,2024-10-20 12:00:00+00:00
ETHUSDT,2706.58,2709.77,2686.25,2699.9,5209.477,2024-10-20 16:00:00+00:00
ETHUSDT,2699.9,2758.44,2697,2746.91,14737.7293,2024-10-20 20:00:00+00:00
ETHUSDT,2746.91,2769.44,2725.3,2733.84,12137.3605,2024-10-21 00:00:00+00:00
